Filename: ./gitclone/tiny-imagenet-200/test/images/test_1.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_1_resized_.JPEG, Error: 0, Operation Time: 168.653281ms, Latency: 338.500199ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_85.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_85_resized_.JPEG, Error: 0, Operation Time: 95.715718ms, Latency: 245.944006ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_96.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_96_resized_.JPEG, Error: 0, Operation Time: 130.032862ms, Latency: 241.536362ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_104.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_104_resized_.JPEG, Error: 0, Operation Time: 120.299231ms, Latency: 232.304927ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_112.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_112_resized_.JPEG, Error: 0, Operation Time: 97.517995ms, Latency: 179.635139ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_120.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_120_resized_.JPEG, Error: 0, Operation Time: 125.24178ms, Latency: 204.340663ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_128.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_128_resized_.JPEG, Error: 0, Operation Time: 118.392873ms, Latency: 273.308033ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_140.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_140_resized_.JPEG, Error: 0, Operation Time: 102.372662ms, Latency: 196.513736ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_146.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_146_resized_.JPEG, Error: 0, Operation Time: 114.630686ms, Latency: 225.220789ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_154.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_154_resized_.JPEG, Error: 0, Operation Time: 101.381966ms, Latency: 216.780566ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_161.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_161_resized_.JPEG, Error: 0, Operation Time: 65.715173ms, Latency: 147.682833ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_168.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_168_resized_.JPEG, Error: 0, Operation Time: 54.542443ms, Latency: 204.972838ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_175.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_175_resized_.JPEG, Error: 0, Operation Time: 62.155586ms, Latency: 212.134486ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_184.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_184_resized_.JPEG, Error: 0, Operation Time: 92.232399ms, Latency: 237.071717ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_193.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_193_resized_.JPEG, Error: 0, Operation Time: 71.733429ms, Latency: 178.617164ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_203.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_203_resized_.JPEG, Error: 0, Operation Time: 104.450834ms, Latency: 220.04187ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_211.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_211_resized_.JPEG, Error: 0, Operation Time: 126.451515ms, Latency: 246.4349ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_219.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_219_resized_.JPEG, Error: 0, Operation Time: 121.644367ms, Latency: 211.967065ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_226.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_226_resized_.JPEG, Error: 0, Operation Time: 95.708982ms, Latency: 191.58461ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_235.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_235_resized_.JPEG, Error: 0, Operation Time: 90.391237ms, Latency: 197.664916ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_243.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_243_resized_.JPEG, Error: 0, Operation Time: 138.452171ms, Latency: 269.145721ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_250.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_250_resized_.JPEG, Error: 0, Operation Time: 93.154887ms, Latency: 180.338869ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_259.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_259_resized_.JPEG, Error: 0, Operation Time: 112.635884ms, Latency: 190.988372ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_265.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_265_resized_.JPEG, Error: 0, Operation Time: 85.127793ms, Latency: 161.200961ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_271.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_271_resized_.JPEG, Error: 0, Operation Time: 82.166191ms, Latency: 197.222043ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_279.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_279_resized_.JPEG, Error: 0, Operation Time: 84.47437ms, Latency: 205.766687ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_284.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_284_resized_.JPEG, Error: 0, Operation Time: 103.772534ms, Latency: 262.666843ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_295.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_295_resized_.JPEG, Error: 0, Operation Time: 64.451495ms, Latency: 157.855493ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_302.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_302_resized_.JPEG, Error: 0, Operation Time: 100.168261ms, Latency: 190.800809ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_310.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_310_resized_.JPEG, Error: 0, Operation Time: 83.674582ms, Latency: 208.006382ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_316.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_316_resized_.JPEG, Error: 0, Operation Time: 94.1444ms, Latency: 186.044313ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_323.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_323_resized_.JPEG, Error: 0, Operation Time: 98.955093ms, Latency: 197.707272ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_331.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_331_resized_.JPEG, Error: 0, Operation Time: 114.772001ms, Latency: 232.080866ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_339.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_339_resized_.JPEG, Error: 0, Operation Time: 93.865882ms, Latency: 217.513429ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_347.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_347_resized_.JPEG, Error: 0, Operation Time: 101.561902ms, Latency: 234.251845ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_358.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_358_resized_.JPEG, Error: 0, Operation Time: 92.676273ms, Latency: 232.86592ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_366.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_366_resized_.JPEG, Error: 0, Operation Time: 230.865546ms, Latency: 313.778323ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_374.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_374_resized_.JPEG, Error: 0, Operation Time: 121.554352ms, Latency: 232.69421ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_382.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_382_resized_.JPEG, Error: 0, Operation Time: 110.030013ms, Latency: 233.874272ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_390.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_390_resized_.JPEG, Error: 0, Operation Time: 126.124693ms, Latency: 320.066378ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_400.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_400_resized_.JPEG, Error: 0, Operation Time: 67.434304ms, Latency: 182.895051ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_407.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_407_resized_.JPEG, Error: 0, Operation Time: 73.07411ms, Latency: 158.542819ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_415.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_415_resized_.JPEG, Error: 0, Operation Time: 101.6688ms, Latency: 179.340116ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_421.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_421_resized_.JPEG, Error: 0, Operation Time: 72.180083ms, Latency: 187.902335ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_428.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_428_resized_.JPEG, Error: 0, Operation Time: 117.338911ms, Latency: 210.015058ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_435.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_435_resized_.JPEG, Error: 0, Operation Time: 115.376231ms, Latency: 214.660067ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_443.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_443_resized_.JPEG, Error: 0, Operation Time: 79.159205ms, Latency: 155.629145ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_450.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_450_resized_.JPEG, Error: 0, Operation Time: 103.812163ms, Latency: 186.950564ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_459.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_459_resized_.JPEG, Error: 0, Operation Time: 134.058058ms, Latency: 254.348095ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_466.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_466_resized_.JPEG, Error: 0, Operation Time: 119.443252ms, Latency: 210.162146ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_471.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_471_resized_.JPEG, Error: 0, Operation Time: 114.243564ms, Latency: 401.328071ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_480.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_480_resized_.JPEG, Error: 0, Operation Time: 102.049093ms, Latency: 216.262011ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_489.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_489_resized_.JPEG, Error: 0, Operation Time: 193.198797ms, Latency: 316.888969ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_497.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_497_resized_.JPEG, Error: 0, Operation Time: 259.334542ms, Latency: 482.246941ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_504.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_504_resized_.JPEG, Error: 0, Operation Time: 116.515542ms, Latency: 202.312865ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_512.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_512_resized_.JPEG, Error: 0, Operation Time: 405.555995ms, Latency: 664.876361ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_522.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_522_resized_.JPEG, Error: 0, Operation Time: 109.921483ms, Latency: 464.845512ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_531.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_531_resized_.JPEG, Error: 0, Operation Time: 208.761121ms, Latency: 458.279563ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_537.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_537_resized_.JPEG, Error: 0, Operation Time: 767.063869ms, Latency: 1.579277488s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_542.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_542_resized_.JPEG, Error: 0, Operation Time: 581.807983ms, Latency: 864.131585ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_548.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_548_resized_.JPEG, Error: 0, Operation Time: 1.422731219s, Latency: 1.606989426s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_552.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_552_resized_.JPEG, Error: 0, Operation Time: 180.98691ms, Latency: 372.663998ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_559.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_559_resized_.JPEG, Error: 0, Operation Time: 280.189181ms, Latency: 414.994684ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_568.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_568_resized_.JPEG, Error: 0, Operation Time: 70.300729ms, Latency: 246.755228ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_576.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_576_resized_.JPEG, Error: 0, Operation Time: 67.258951ms, Latency: 179.633168ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_585.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_585_resized_.JPEG, Error: 0, Operation Time: 50.892848ms, Latency: 174.739393ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_594.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_594_resized_.JPEG, Error: 0, Operation Time: 131.086925ms, Latency: 191.235321ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_602.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_602_resized_.JPEG, Error: 0, Operation Time: 154.328286ms, Latency: 329.535003ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_613.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_613_resized_.JPEG, Error: 0, Operation Time: 118.424866ms, Latency: 200.81858ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_621.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_621_resized_.JPEG, Error: 0, Operation Time: 57.859127ms, Latency: 198.845687ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_629.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_629_resized_.JPEG, Error: 0, Operation Time: 68.575701ms, Latency: 211.502609ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_637.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_637_resized_.JPEG, Error: 0, Operation Time: 115.360628ms, Latency: 199.408182ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_647.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_647_resized_.JPEG, Error: 0, Operation Time: 115.721355ms, Latency: 221.608025ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_655.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_655_resized_.JPEG, Error: 0, Operation Time: 106.304394ms, Latency: 199.47602ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_663.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_663_resized_.JPEG, Error: 0, Operation Time: 120.259002ms, Latency: 202.838025ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_671.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_671_resized_.JPEG, Error: 0, Operation Time: 91.987774ms, Latency: 237.590662ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_679.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_679_resized_.JPEG, Error: 0, Operation Time: 94.867709ms, Latency: 197.955428ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_685.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_685_resized_.JPEG, Error: 0, Operation Time: 98.163573ms, Latency: 233.520101ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_692.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_692_resized_.JPEG, Error: 0, Operation Time: 73.805975ms, Latency: 166.039848ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_701.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_701_resized_.JPEG, Error: 0, Operation Time: 67.567452ms, Latency: 198.422872ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_708.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_708_resized_.JPEG, Error: 0, Operation Time: 137.411887ms, Latency: 263.601462ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_718.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_718_resized_.JPEG, Error: 0, Operation Time: 78.383785ms, Latency: 201.025169ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_727.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_727_resized_.JPEG, Error: 0, Operation Time: 82.174981ms, Latency: 207.297548ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_735.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_735_resized_.JPEG, Error: 0, Operation Time: 94.966367ms, Latency: 202.425257ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_742.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_742_resized_.JPEG, Error: 0, Operation Time: 71.068924ms, Latency: 200.328386ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_748.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_748_resized_.JPEG, Error: 0, Operation Time: 45.830718ms, Latency: 185.91046ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_756.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_756_resized_.JPEG, Error: 0, Operation Time: 68.256794ms, Latency: 142.063425ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_764.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_764_resized_.JPEG, Error: 0, Operation Time: 83.833754ms, Latency: 188.582013ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_772.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_772_resized_.JPEG, Error: 0, Operation Time: 42.192691ms, Latency: 180.407226ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_778.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_778_resized_.JPEG, Error: 0, Operation Time: 67.301267ms, Latency: 235.36961ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_783.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_783_resized_.JPEG, Error: 0, Operation Time: 67.301834ms, Latency: 175.132352ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_790.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_790_resized_.JPEG, Error: 0, Operation Time: 229.670936ms, Latency: 588.375357ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_800.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_800_resized_.JPEG, Error: 0, Operation Time: 486.487234ms, Latency: 612.050758ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_805.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_805_resized_.JPEG, Error: 0, Operation Time: 170.883089ms, Latency: 441.483073ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_813.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_813_resized_.JPEG, Error: 0, Operation Time: 434.678235ms, Latency: 642.4705ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_822.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_822_resized_.JPEG, Error: 0, Operation Time: 175.731378ms, Latency: 666.031334ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_831.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_831_resized_.JPEG, Error: 0, Operation Time: 151.020092ms, Latency: 216.299458ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_839.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_839_resized_.JPEG, Error: 0, Operation Time: 109.619093ms, Latency: 267.378176ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_848.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_848_resized_.JPEG, Error: 0, Operation Time: 91.063307ms, Latency: 223.753533ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_857.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_857_resized_.JPEG, Error: 0, Operation Time: 122.151927ms, Latency: 243.219154ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_866.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_866_resized_.JPEG, Error: 0, Operation Time: 104.35382ms, Latency: 173.608214ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_873.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_873_resized_.JPEG, Error: 0, Operation Time: 118.44514ms, Latency: 187.88158ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_881.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_881_resized_.JPEG, Error: 0, Operation Time: 153.401549ms, Latency: 272.203208ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_891.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_891_resized_.JPEG, Error: 0, Operation Time: 58.152679ms, Latency: 182.565242ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_898.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_898_resized_.JPEG, Error: 0, Operation Time: 115.994813ms, Latency: 229.980184ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_906.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_906_resized_.JPEG, Error: 0, Operation Time: 61.615299ms, Latency: 193.050452ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_911.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_911_resized_.JPEG, Error: 0, Operation Time: 40.529529ms, Latency: 131.878489ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_920.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_920_resized_.JPEG, Error: 0, Operation Time: 101.034151ms, Latency: 258.055499ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_927.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_927_resized_.JPEG, Error: 0, Operation Time: 42.997711ms, Latency: 120.143909ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_933.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_933_resized_.JPEG, Error: 0, Operation Time: 73.128729ms, Latency: 179.255459ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_942.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_942_resized_.JPEG, Error: 0, Operation Time: 193.574085ms, Latency: 312.717743ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_952.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_952_resized_.JPEG, Error: 0, Operation Time: 134.221352ms, Latency: 221.855943ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_960.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_960_resized_.JPEG, Error: 0, Operation Time: 112.819741ms, Latency: 220.131307ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_968.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_968_resized_.JPEG, Error: 0, Operation Time: 101.041721ms, Latency: 174.368736ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_972.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_972_resized_.JPEG, Error: 0, Operation Time: 153.389679ms, Latency: 283.664055ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_5.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_5_resized_.JPEG, Error: 0, Operation Time: 286.792475ms, Latency: 491.755639ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_14.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_14_resized_.JPEG, Error: 0, Operation Time: 331.276201ms, Latency: 529.62865ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_22.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_22_resized_.JPEG, Error: 0, Operation Time: 222.186903ms, Latency: 632.486974ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_31.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_31_resized_.JPEG, Error: 0, Operation Time: 150.703223ms, Latency: 392.306524ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_37.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_37_resized_.JPEG, Error: 0, Operation Time: 221.578002ms, Latency: 378.607512ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_45.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_45_resized_.JPEG, Error: 0, Operation Time: 123.076981ms, Latency: 298.764881ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_53.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_53_resized_.JPEG, Error: 0, Operation Time: 111.411775ms, Latency: 201.617565ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_63.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_63_resized_.JPEG, Error: 0, Operation Time: 55.69756ms, Latency: 178.182446ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_71.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_71_resized_.JPEG, Error: 0, Operation Time: 110.900319ms, Latency: 259.655767ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_79.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_79_resized_.JPEG, Error: 0, Operation Time: 109.249409ms, Latency: 189.10009ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_88.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_88_resized_.JPEG, Error: 0, Operation Time: 111.199586ms, Latency: 185.961827ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_94.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_94_resized_.JPEG, Error: 0, Operation Time: 117.72374ms, Latency: 242.617504ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_102.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_102_resized_.JPEG, Error: 0, Operation Time: 67.361429ms, Latency: 151.934981ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_107.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_107_resized_.JPEG, Error: 0, Operation Time: 66.005903ms, Latency: 175.152321ms
