Filename: ./gitclone/tiny-imagenet-200/test/images/test_0.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_0_resized_.JPEG, Error: 0, Operation Time: 90.881608ms, Latency: 405.762609ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_29.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_29_resized_.JPEG, Error: 0, Operation Time: 159.604705ms, Latency: 323.819076ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_32.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_32_resized_.JPEG, Error: 0, Operation Time: 52.71015ms, Latency: 124.861881ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_35.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_35_resized_.JPEG, Error: 0, Operation Time: 52.50432ms, Latency: 160.060646ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_40.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_40_resized_.JPEG, Error: 0, Operation Time: 75.942196ms, Latency: 136.417777ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_44.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_44_resized_.JPEG, Error: 0, Operation Time: 65.899299ms, Latency: 187.916945ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_48.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_48_resized_.JPEG, Error: 0, Operation Time: 58.093972ms, Latency: 142.09817ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_52.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_52_resized_.JPEG, Error: 0, Operation Time: 67.78834ms, Latency: 166.645768ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_56.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_56_resized_.JPEG, Error: 0, Operation Time: 75.893841ms, Latency: 180.623518ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_60.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_60_resized_.JPEG, Error: 0, Operation Time: 90.671674ms, Latency: 172.743029ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_63.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_63_resized_.JPEG, Error: 0, Operation Time: 73.203336ms, Latency: 166.736349ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_67.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_67_resized_.JPEG, Error: 0, Operation Time: 67.870878ms, Latency: 190.033272ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_71.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_71_resized_.JPEG, Error: 0, Operation Time: 67.979853ms, Latency: 166.781869ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_75.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_75_resized_.JPEG, Error: 0, Operation Time: 59.546691ms, Latency: 149.649889ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_79.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_79_resized_.JPEG, Error: 0, Operation Time: 84.39227ms, Latency: 200.755282ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_83.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_83_resized_.JPEG, Error: 0, Operation Time: 98.250472ms, Latency: 232.74651ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_87.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_87_resized_.JPEG, Error: 0, Operation Time: 73.710036ms, Latency: 133.597129ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_91.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_91_resized_.JPEG, Error: 0, Operation Time: 67.761815ms, Latency: 191.444366ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_95.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_95_resized_.JPEG, Error: 0, Operation Time: 52.322128ms, Latency: 183.423648ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_100.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_100_resized_.JPEG, Error: 0, Operation Time: 50.921284ms, Latency: 189.31988ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_104.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_104_resized_.JPEG, Error: 0, Operation Time: 70.107393ms, Latency: 205.360244ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_109.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_109_resized_.JPEG, Error: 0, Operation Time: 39.629541ms, Latency: 153.843023ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_113.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_113_resized_.JPEG, Error: 0, Operation Time: 79.345981ms, Latency: 186.549554ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_117.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_117_resized_.JPEG, Error: 0, Operation Time: 84.176545ms, Latency: 183.467976ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_122.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_122_resized_.JPEG, Error: 0, Operation Time: 84.159199ms, Latency: 156.572481ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_125.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_125_resized_.JPEG, Error: 0, Operation Time: 78.333872ms, Latency: 159.806102ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_128.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_128_resized_.JPEG, Error: 0, Operation Time: 84.459549ms, Latency: 220.018864ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_134.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_134_resized_.JPEG, Error: 0, Operation Time: 81.319964ms, Latency: 406.946673ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_136.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_136_resized_.JPEG, Error: 0, Operation Time: 65.847504ms, Latency: 178.156753ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_140.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_140_resized_.JPEG, Error: 0, Operation Time: 88.846919ms, Latency: 210.794464ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_144.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_144_resized_.JPEG, Error: 0, Operation Time: 86.459988ms, Latency: 200.322155ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_149.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_149_resized_.JPEG, Error: 0, Operation Time: 52.754209ms, Latency: 178.26408ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_152.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_152_resized_.JPEG, Error: 0, Operation Time: 68.051326ms, Latency: 163.77818ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_156.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_156_resized_.JPEG, Error: 0, Operation Time: 92.911726ms, Latency: 216.463944ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_161.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_161_resized_.JPEG, Error: 0, Operation Time: 156.202368ms, Latency: 235.169114ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_165.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_165_resized_.JPEG, Error: 0, Operation Time: 59.596739ms, Latency: 198.219135ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_170.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_170_resized_.JPEG, Error: 0, Operation Time: 101.195686ms, Latency: 200.192417ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_173.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_173_resized_.JPEG, Error: 0, Operation Time: 85.098003ms, Latency: 175.037629ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_176.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_176_resized_.JPEG, Error: 0, Operation Time: 76.092221ms, Latency: 215.147157ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_180.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_180_resized_.JPEG, Error: 0, Operation Time: 111.382848ms, Latency: 209.39167ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_184.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_184_resized_.JPEG, Error: 0, Operation Time: 72.870233ms, Latency: 170.353172ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_188.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_188_resized_.JPEG, Error: 0, Operation Time: 85.058713ms, Latency: 174.348073ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_191.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_191_resized_.JPEG, Error: 0, Operation Time: 68.491456ms, Latency: 147.630495ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_194.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_194_resized_.JPEG, Error: 0, Operation Time: 101.282441ms, Latency: 191.513599ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_199.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_199_resized_.JPEG, Error: 0, Operation Time: 59.946428ms, Latency: 200.546777ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_203.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_203_resized_.JPEG, Error: 0, Operation Time: 84.144149ms, Latency: 199.335768ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_206.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_206_resized_.JPEG, Error: 0, Operation Time: 51.741569ms, Latency: 171.170146ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_210.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_210_resized_.JPEG, Error: 0, Operation Time: 90.333779ms, Latency: 212.617016ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_216.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_216_resized_.JPEG, Error: 0, Operation Time: 67.856847ms, Latency: 151.327952ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_220.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_220_resized_.JPEG, Error: 0, Operation Time: 83.357962ms, Latency: 320.009663ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_223.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_223_resized_.JPEG, Error: 0, Operation Time: 98.28817ms, Latency: 243.643358ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_228.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_228_resized_.JPEG, Error: 0, Operation Time: 54.653203ms, Latency: 152.853048ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_231.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_231_resized_.JPEG, Error: 0, Operation Time: 67.931931ms, Latency: 166.873572ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_234.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_234_resized_.JPEG, Error: 0, Operation Time: 71.537784ms, Latency: 201.435912ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_239.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_239_resized_.JPEG, Error: 0, Operation Time: 76.660175ms, Latency: 198.375575ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_242.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_242_resized_.JPEG, Error: 0, Operation Time: 69.242001ms, Latency: 202.665974ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_246.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_246_resized_.JPEG, Error: 0, Operation Time: 74.732095ms, Latency: 188.505961ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_250.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_250_resized_.JPEG, Error: 0, Operation Time: 35.072301ms, Latency: 158.793254ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_254.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_254_resized_.JPEG, Error: 0, Operation Time: 61.335289ms, Latency: 160.392033ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_259.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_259_resized_.JPEG, Error: 0, Operation Time: 82.220949ms, Latency: 142.359373ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_262.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_262_resized_.JPEG, Error: 0, Operation Time: 98.826692ms, Latency: 214.53633ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_266.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_266_resized_.JPEG, Error: 0, Operation Time: 75.701799ms, Latency: 198.526343ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_271.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_271_resized_.JPEG, Error: 0, Operation Time: 59.639104ms, Latency: 216.422455ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_275.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_275_resized_.JPEG, Error: 0, Operation Time: 68.137144ms, Latency: 245.932941ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_280.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_280_resized_.JPEG, Error: 0, Operation Time: 77.773636ms, Latency: 160.967345ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_283.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_283_resized_.JPEG, Error: 0, Operation Time: 81.241596ms, Latency: 163.852209ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_287.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_287_resized_.JPEG, Error: 0, Operation Time: 58.72681ms, Latency: 131.682185ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_290.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_290_resized_.JPEG, Error: 0, Operation Time: 52.632898ms, Latency: 216.52888ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_295.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_295_resized_.JPEG, Error: 0, Operation Time: 86.045983ms, Latency: 295.881497ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_300.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_300_resized_.JPEG, Error: 0, Operation Time: 31.195234ms, Latency: 150.575105ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_304.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_304_resized_.JPEG, Error: 0, Operation Time: 34.293057ms, Latency: 203.470101ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_307.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_307_resized_.JPEG, Error: 0, Operation Time: 35.976602ms, Latency: 167.73592ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_311.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_311_resized_.JPEG, Error: 0, Operation Time: 35.094401ms, Latency: 150.911028ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_316.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_316_resized_.JPEG, Error: 0, Operation Time: 73.673574ms, Latency: 190.130914ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_321.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_321_resized_.JPEG, Error: 0, Operation Time: 73.962502ms, Latency: 147.177351ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_325.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_325_resized_.JPEG, Error: 0, Operation Time: 79.258316ms, Latency: 241.217038ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_329.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_329_resized_.JPEG, Error: 0, Operation Time: 92.545521ms, Latency: 299.953091ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_333.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_333_resized_.JPEG, Error: 0, Operation Time: 1.021144981s, Latency: 1.127966947s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_337.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_337_resized_.JPEG, Error: 0, Operation Time: 397.448321ms, Latency: 1.28307314s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_342.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_342_resized_.JPEG, Error: 0, Operation Time: 218.348994ms, Latency: 624.910341ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_346.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_346_resized_.JPEG, Error: 0, Operation Time: 2.201204506s, Latency: 8.966566828s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_350.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_350_resized_.JPEG, Error: 0, Operation Time: 93.860868ms, Latency: 257.81684ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_353.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_353_resized_.JPEG, Error: 0, Operation Time: 200.753625ms, Latency: 482.576357ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_358.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_358_resized_.JPEG, Error: 0, Operation Time: 105.959663ms, Latency: 296.014088ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_363.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_363_resized_.JPEG, Error: 0, Operation Time: 64.258791ms, Latency: 433.686919ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_368.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_368_resized_.JPEG, Error: 0, Operation Time: 64.793887ms, Latency: 235.67677ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_372.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_372_resized_.JPEG, Error: 0, Operation Time: 84.6124ms, Latency: 216.953447ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_376.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_376_resized_.JPEG, Error: 0, Operation Time: 77.172152ms, Latency: 239.717128ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_380.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_380_resized_.JPEG, Error: 0, Operation Time: 111.377339ms, Latency: 190.975947ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_385.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_385_resized_.JPEG, Error: 0, Operation Time: 76.724656ms, Latency: 166.388094ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_389.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_389_resized_.JPEG, Error: 0, Operation Time: 50.606737ms, Latency: 164.042028ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_394.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_394_resized_.JPEG, Error: 0, Operation Time: 43.061461ms, Latency: 119.02247ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_397.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_397_resized_.JPEG, Error: 0, Operation Time: 72.556683ms, Latency: 162.549748ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_401.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_401_resized_.JPEG, Error: 0, Operation Time: 59.56359ms, Latency: 129.016661ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_405.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_405_resized_.JPEG, Error: 0, Operation Time: 38.751612ms, Latency: 133.419618ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_409.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_409_resized_.JPEG, Error: 0, Operation Time: 68.275664ms, Latency: 155.020384ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_412.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_412_resized_.JPEG, Error: 0, Operation Time: 54.676067ms, Latency: 124.890499ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_415.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_415_resized_.JPEG, Error: 0, Operation Time: 51.574321ms, Latency: 132.643877ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_418.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_418_resized_.JPEG, Error: 0, Operation Time: 60.965031ms, Latency: 151.523733ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_422.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_422_resized_.JPEG, Error: 0, Operation Time: 50.923705ms, Latency: 133.113824ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_426.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_426_resized_.JPEG, Error: 0, Operation Time: 84.732979ms, Latency: 189.107984ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_431.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_431_resized_.JPEG, Error: 0, Operation Time: 78.09589ms, Latency: 177.447034ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_436.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_436_resized_.JPEG, Error: 0, Operation Time: 97.625144ms, Latency: 204.018832ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_440.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_440_resized_.JPEG, Error: 0, Operation Time: 68.130775ms, Latency: 165.115859ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_444.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_444_resized_.JPEG, Error: 0, Operation Time: 84.530482ms, Latency: 191.74319ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_448.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_448_resized_.JPEG, Error: 0, Operation Time: 32.693517ms, Latency: 139.236205ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_452.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_452_resized_.JPEG, Error: 0, Operation Time: 75.815674ms, Latency: 132.01742ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_456.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_456_resized_.JPEG, Error: 0, Operation Time: 68.296578ms, Latency: 149.753867ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_459.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_459_resized_.JPEG, Error: 0, Operation Time: 69.088121ms, Latency: 159.780321ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_463.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_463_resized_.JPEG, Error: 0, Operation Time: 58.215881ms, Latency: 170.783006ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_468.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_468_resized_.JPEG, Error: 0, Operation Time: 105.082308ms, Latency: 203.691419ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_472.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_472_resized_.JPEG, Error: 0, Operation Time: 55.825857ms, Latency: 107.563524ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_474.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_474_resized_.JPEG, Error: 0, Operation Time: 95.912679ms, Latency: 201.196987ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_478.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_478_resized_.JPEG, Error: 0, Operation Time: 83.466774ms, Latency: 173.949135ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_483.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_483_resized_.JPEG, Error: 0, Operation Time: 76.528427ms, Latency: 231.115788ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_488.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_488_resized_.JPEG, Error: 0, Operation Time: 59.375771ms, Latency: 182.46178ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_491.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_491_resized_.JPEG, Error: 0, Operation Time: 85.140794ms, Latency: 202.899859ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_496.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_496_resized_.JPEG, Error: 0, Operation Time: 71.603621ms, Latency: 421.453646ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_499.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_499_resized_.JPEG, Error: 0, Operation Time: 115.177516ms, Latency: 205.836142ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_503.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_503_resized_.JPEG, Error: 0, Operation Time: 82.742056ms, Latency: 147.413065ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_507.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_507_resized_.JPEG, Error: 0, Operation Time: 51.500103ms, Latency: 142.227564ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_509.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_509_resized_.JPEG, Error: 0, Operation Time: 75.8924ms, Latency: 208.549057ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_513.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_513_resized_.JPEG, Error: 0, Operation Time: 52.611826ms, Latency: 158.334505ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_518.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_518_resized_.JPEG, Error: 0, Operation Time: 76.640537ms, Latency: 171.317036ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_520.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_520_resized_.JPEG, Error: 0, Operation Time: 79.904264ms, Latency: 170.687335ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_525.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_525_resized_.JPEG, Error: 0, Operation Time: 84.323747ms, Latency: 242.105023ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_530.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_530_resized_.JPEG, Error: 0, Operation Time: 84.863103ms, Latency: 131.936728ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_534.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_534_resized_.JPEG, Error: 0, Operation Time: 85.774594ms, Latency: 164.506405ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_538.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_538_resized_.JPEG, Error: 0, Operation Time: 86.482423ms, Latency: 200.475182ms
