Filename: ./gitclone/tiny-imagenet-200/test/images/test_0.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_0_resized_.JPEG, Error: 0, Operation Time: 43.912453ms, Latency: 148.658616ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_258.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_258_resized_.JPEG, Error: 0, Operation Time: 43.209084ms, Latency: 105.653179ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_259.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_259_resized_.JPEG, Error: 0, Operation Time: 42.484959ms, Latency: 116.449695ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_260.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_260_resized_.JPEG, Error: 0, Operation Time: 68.218937ms, Latency: 133.501521ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_261.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_261_resized_.JPEG, Error: 0, Operation Time: 25.810839ms, Latency: 91.630475ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_262.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_262_resized_.JPEG, Error: 0, Operation Time: 37.06076ms, Latency: 125.082899ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_263.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_263_resized_.JPEG, Error: 0, Operation Time: 60.211937ms, Latency: 175.100351ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_264.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_264_resized_.JPEG, Error: 0, Operation Time: 51.634409ms, Latency: 108.456248ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_265.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_265_resized_.JPEG, Error: 0, Operation Time: 43.510135ms, Latency: 108.414936ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_266.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_266_resized_.JPEG, Error: 0, Operation Time: 51.688302ms, Latency: 133.319684ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_267.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_267_resized_.JPEG, Error: 0, Operation Time: 42.913317ms, Latency: 124.651768ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_268.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_268_resized_.JPEG, Error: 0, Operation Time: 67.5907ms, Latency: 133.910992ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_269.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_269_resized_.JPEG, Error: 0, Operation Time: 42.850285ms, Latency: 108.119369ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_270.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_270_resized_.JPEG, Error: 0, Operation Time: 42.330119ms, Latency: 133.622978ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_271.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_271_resized_.JPEG, Error: 0, Operation Time: 83.618235ms, Latency: 199.770454ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_272.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_272_resized_.JPEG, Error: 0, Operation Time: 43.583313ms, Latency: 125.748532ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_273.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_273_resized_.JPEG, Error: 0, Operation Time: 41.189199ms, Latency: 98.367572ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_274.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_274_resized_.JPEG, Error: 0, Operation Time: 43.377284ms, Latency: 109.86595ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_275.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_275_resized_.JPEG, Error: 0, Operation Time: 43.080833ms, Latency: 116.89764ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_276.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_276_resized_.JPEG, Error: 0, Operation Time: 54.178304ms, Latency: 131.529614ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_277.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_277_resized_.JPEG, Error: 0, Operation Time: 26.428307ms, Latency: 96.432455ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_278.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_278_resized_.JPEG, Error: 0, Operation Time: 46.789855ms, Latency: 120.181183ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_279.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_279_resized_.JPEG, Error: 0, Operation Time: 80.865769ms, Latency: 200.066941ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_280.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_280_resized_.JPEG, Error: 0, Operation Time: 34.780893ms, Latency: 133.006224ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_281.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_281_resized_.JPEG, Error: 0, Operation Time: 35.672215ms, Latency: 124.962105ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_282.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_282_resized_.JPEG, Error: 0, Operation Time: 34.728234ms, Latency: 150.092528ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_283.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_283_resized_.JPEG, Error: 0, Operation Time: 68.056061ms, Latency: 150.17218ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_284.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_284_resized_.JPEG, Error: 0, Operation Time: 36.175615ms, Latency: 126.663101ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_285.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_285_resized_.JPEG, Error: 0, Operation Time: 41.124764ms, Latency: 114.962379ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_286.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_286_resized_.JPEG, Error: 0, Operation Time: 94.923702ms, Latency: 183.285058ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_287.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_287_resized_.JPEG, Error: 0, Operation Time: 34.623113ms, Latency: 108.437425ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_288.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_288_resized_.JPEG, Error: 0, Operation Time: 36.373921ms, Latency: 101.833517ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_289.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_289_resized_.JPEG, Error: 0, Operation Time: 33.12307ms, Latency: 106.628739ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_290.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_290_resized_.JPEG, Error: 0, Operation Time: 59.394221ms, Latency: 158.327634ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_291.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_291_resized_.JPEG, Error: 0, Operation Time: 20.042898ms, Latency: 110.459148ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_292.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_292_resized_.JPEG, Error: 0, Operation Time: 290.737957ms, Latency: 356.239716ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_293.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_293_resized_.JPEG, Error: 0, Operation Time: 42.895838ms, Latency: 125.244299ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_294.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_294_resized_.JPEG, Error: 0, Operation Time: 32.090241ms, Latency: 122.653209ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_295.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_295_resized_.JPEG, Error: 0, Operation Time: 34.165602ms, Latency: 333.195502ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_296.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_296_resized_.JPEG, Error: 0, Operation Time: 38.212329ms, Latency: 116.958642ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_297.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_297_resized_.JPEG, Error: 0, Operation Time: 34.518752ms, Latency: 125.077049ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_298.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_298_resized_.JPEG, Error: 0, Operation Time: 42.48092ms, Latency: 166.158931ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_299.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_299_resized_.JPEG, Error: 0, Operation Time: 42.822318ms, Latency: 100.003264ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_300.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_300_resized_.JPEG, Error: 0, Operation Time: 50.700141ms, Latency: 103.697759ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_301.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_301_resized_.JPEG, Error: 0, Operation Time: 39.425691ms, Latency: 104.826683ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_302.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_302_resized_.JPEG, Error: 0, Operation Time: 42.825935ms, Latency: 116.613629ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_303.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_303_resized_.JPEG, Error: 0, Operation Time: 89.054981ms, Latency: 154.238338ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_304.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_304_resized_.JPEG, Error: 0, Operation Time: 34.819039ms, Latency: 108.814311ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_305.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_305_resized_.JPEG, Error: 0, Operation Time: 42.801206ms, Latency: 124.771919ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_306.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_306_resized_.JPEG, Error: 0, Operation Time: 26.229911ms, Latency: 100.010704ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_307.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_307_resized_.JPEG, Error: 0, Operation Time: 43.826915ms, Latency: 125.116158ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_308.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_308_resized_.JPEG, Error: 0, Operation Time: 42.251933ms, Latency: 99.461243ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_309.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_309_resized_.JPEG, Error: 0, Operation Time: 18.289126ms, Latency: 83.524308ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_310.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_310_resized_.JPEG, Error: 0, Operation Time: 34.827811ms, Latency: 116.612297ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_311.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_311_resized_.JPEG, Error: 0, Operation Time: 42.97526ms, Latency: 149.162298ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_312.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_312_resized_.JPEG, Error: 0, Operation Time: 75.376291ms, Latency: 175.020507ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_313.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_313_resized_.JPEG, Error: 0, Operation Time: 50.366126ms, Latency: 108.581304ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_314.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_314_resized_.JPEG, Error: 0, Operation Time: 41.491776ms, Latency: 115.473546ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_315.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_315_resized_.JPEG, Error: 0, Operation Time: 52.9067ms, Latency: 159.020176ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_316.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_316_resized_.JPEG, Error: 0, Operation Time: 34.339395ms, Latency: 109.070309ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_317.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_317_resized_.JPEG, Error: 0, Operation Time: 34.085ms, Latency: 106.976199ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_318.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_318_resized_.JPEG, Error: 0, Operation Time: 27.266004ms, Latency: 117.618145ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_319.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_319_resized_.JPEG, Error: 0, Operation Time: 34.698608ms, Latency: 132.384516ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_320.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_320_resized_.JPEG, Error: 0, Operation Time: 44.022935ms, Latency: 125.117562ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_321.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_321_resized_.JPEG, Error: 0, Operation Time: 43.333762ms, Latency: 117.267145ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_322.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_322_resized_.JPEG, Error: 0, Operation Time: 26.449533ms, Latency: 91.477722ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_323.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_323_resized_.JPEG, Error: 0, Operation Time: 26.480929ms, Latency: 133.296149ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_324.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_324_resized_.JPEG, Error: 0, Operation Time: 34.621477ms, Latency: 108.355051ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_325.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_325_resized_.JPEG, Error: 0, Operation Time: 26.419181ms, Latency: 103.538619ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_326.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_326_resized_.JPEG, Error: 0, Operation Time: 42.45256ms, Latency: 113.350629ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_327.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_327_resized_.JPEG, Error: 0, Operation Time: 37.388857ms, Latency: 111.153087ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_328.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_328_resized_.JPEG, Error: 0, Operation Time: 40.259275ms, Latency: 150.149427ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_329.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_329_resized_.JPEG, Error: 0, Operation Time: 34.508183ms, Latency: 88.52894ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_330.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_330_resized_.JPEG, Error: 0, Operation Time: 34.44771ms, Latency: 108.159931ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_331.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_331_resized_.JPEG, Error: 0, Operation Time: 17.946827ms, Latency: 83.539751ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_332.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_332_resized_.JPEG, Error: 0, Operation Time: 26.034124ms, Latency: 149.814378ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_333.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_333_resized_.JPEG, Error: 0, Operation Time: 42.7784ms, Latency: 91.441346ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_334.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_334_resized_.JPEG, Error: 0, Operation Time: 26.507876ms, Latency: 100.121476ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_335.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_335_resized_.JPEG, Error: 0, Operation Time: 34.804993ms, Latency: 108.625312ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_336.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_336_resized_.JPEG, Error: 0, Operation Time: 34.446053ms, Latency: 75.169619ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_337.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_337_resized_.JPEG, Error: 0, Operation Time: 34.60884ms, Latency: 132.847321ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_338.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_338_resized_.JPEG, Error: 0, Operation Time: 51.626933ms, Latency: 133.666008ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_339.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_339_resized_.JPEG, Error: 0, Operation Time: 34.668388ms, Latency: 99.76067ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_340.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_340_resized_.JPEG, Error: 0, Operation Time: 75.346893ms, Latency: 140.23207ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_341.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_341_resized_.JPEG, Error: 0, Operation Time: 76.41483ms, Latency: 175.294765ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_342.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_342_resized_.JPEG, Error: 0, Operation Time: 43.139373ms, Latency: 133.343381ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_343.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_343_resized_.JPEG, Error: 0, Operation Time: 42.863128ms, Latency: 124.829862ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_344.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_344_resized_.JPEG, Error: 0, Operation Time: 34.413124ms, Latency: 108.55666ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_345.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_345_resized_.JPEG, Error: 0, Operation Time: 73.730255ms, Latency: 147.648505ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_346.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_346_resized_.JPEG, Error: 0, Operation Time: 42.826209ms, Latency: 116.690671ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_347.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_347_resized_.JPEG, Error: 0, Operation Time: 43.012118ms, Latency: 100.10695ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_348.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_348_resized_.JPEG, Error: 0, Operation Time: 29.41186ms, Latency: 233.210551ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_349.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_349_resized_.JPEG, Error: 0, Operation Time: 67.46681ms, Latency: 132.811975ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_350.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_350_resized_.JPEG, Error: 0, Operation Time: 35.362621ms, Latency: 108.536034ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_351.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_351_resized_.JPEG, Error: 0, Operation Time: 29.610813ms, Latency: 116.675955ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_352.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_352_resized_.JPEG, Error: 0, Operation Time: 43.349428ms, Latency: 200.098126ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_353.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_353_resized_.JPEG, Error: 0, Operation Time: 56.154167ms, Latency: 186.49725ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_354.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_354_resized_.JPEG, Error: 0, Operation Time: 4.610724107s, Latency: 4.741111346s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_355.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_355_resized_.JPEG, Error: 0, Operation Time: 203.039296ms, Latency: 318.320653ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_356.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_356_resized_.JPEG, Error: 0, Operation Time: 249.398366ms, Latency: 324.400998ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_357.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_357_resized_.JPEG, Error: 0, Operation Time: 184.510523ms, Latency: 249.093599ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_358.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_358_resized_.JPEG, Error: 0, Operation Time: 193.958087ms, Latency: 317.520012ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_359.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_359_resized_.JPEG, Error: 0, Operation Time: 59.883574ms, Latency: 275.196915ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_360.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_360_resized_.JPEG, Error: 0, Operation Time: 92.046408ms, Latency: 281.463208ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_361.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_361_resized_.JPEG, Error: 0, Operation Time: 75.863548ms, Latency: 232.838377ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_362.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_362_resized_.JPEG, Error: 0, Operation Time: 101.419554ms, Latency: 258.469465ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_363.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_363_resized_.JPEG, Error: 0, Operation Time: 43.96789ms, Latency: 124.806996ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_364.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_364_resized_.JPEG, Error: 0, Operation Time: 59.880801ms, Latency: 141.778206ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_365.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_365_resized_.JPEG, Error: 0, Operation Time: 51.712988ms, Latency: 125.58703ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_366.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_366_resized_.JPEG, Error: 0, Operation Time: 49.959944ms, Latency: 99.97131ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_367.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_367_resized_.JPEG, Error: 0, Operation Time: 42.731068ms, Latency: 116.865458ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_368.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_368_resized_.JPEG, Error: 0, Operation Time: 42.754871ms, Latency: 108.324432ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_369.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_369_resized_.JPEG, Error: 0, Operation Time: 42.857029ms, Latency: 116.93678ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_370.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_370_resized_.JPEG, Error: 0, Operation Time: 34.629003ms, Latency: 107.919821ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_371.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_371_resized_.JPEG, Error: 0, Operation Time: 34.524589ms, Latency: 108.427756ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_372.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_372_resized_.JPEG, Error: 0, Operation Time: 17.989479ms, Latency: 83.338989ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_373.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_373_resized_.JPEG, Error: 0, Operation Time: 34.564244ms, Latency: 100.07028ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_374.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_374_resized_.JPEG, Error: 0, Operation Time: 34.702766ms, Latency: 116.412134ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_375.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_375_resized_.JPEG, Error: 0, Operation Time: 38.113182ms, Latency: 83.348346ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_376.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_376_resized_.JPEG, Error: 0, Operation Time: 37.756443ms, Latency: 103.01841ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_377.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_377_resized_.JPEG, Error: 0, Operation Time: 46.091706ms, Latency: 100.167593ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_378.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_378_resized_.JPEG, Error: 0, Operation Time: 34.735311ms, Latency: 100.057201ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_379.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_379_resized_.JPEG, Error: 0, Operation Time: 64.852526ms, Latency: 141.734754ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_380.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_380_resized_.JPEG, Error: 0, Operation Time: 39.620304ms, Latency: 104.939078ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_381.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_381_resized_.JPEG, Error: 0, Operation Time: 37.843001ms, Latency: 136.781122ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_382.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_382_resized_.JPEG, Error: 0, Operation Time: 31.732313ms, Latency: 108.386251ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_383.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_383_resized_.JPEG, Error: 0, Operation Time: 26.44738ms, Latency: 83.458566ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_384.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_384_resized_.JPEG, Error: 0, Operation Time: 48.341703ms, Latency: 138.433972ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_385.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_385_resized_.JPEG, Error: 0, Operation Time: 162.406178ms, Latency: 333.47564ms
