Filename: ./gitclone/tiny-imagenet-200/test/images/test_5.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_5_resized_.JPEG, Error: 0, Operation Time: 50.109164ms, Latency: 321.896726ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_382.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_368_resized_.JPEG, Error: 0, Operation Time: 357.454921ms, Latency: 610.721404ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_403.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_388_resized_.JPEG, Error: 0, Operation Time: 184.723243ms, Latency: 393.485408ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_425.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_402_resized_.JPEG, Error: 0, Operation Time: 233.302299ms, Latency: 468.639157ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_444.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_423_resized_.JPEG, Error: 0, Operation Time: 207.003644ms, Latency: 353.270696ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_462.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_442_resized_.JPEG, Error: 0, Operation Time: 376.655174ms, Latency: 606.394036ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_480.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_463_resized_.JPEG, Error: 0, Operation Time: 343.158172ms, Latency: 549.781377ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_498.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_483_resized_.JPEG, Error: 0, Operation Time: 192.584894ms, Latency: 482.655821ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_523.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_503_resized_.JPEG, Error: 0, Operation Time: 227.479865ms, Latency: 364.348929ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_541.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_522_resized_.JPEG, Error: 0, Operation Time: 252.655396ms, Latency: 410.416067ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_560.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_542_resized_.JPEG, Error: 0, Operation Time: 373.037848ms, Latency: 577.627077ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_581.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_563_resized_.JPEG, Error: 0, Operation Time: 228.969629ms, Latency: 498.002784ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_599.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_579_resized_.JPEG, Error: 0, Operation Time: 364.680021ms, Latency: 544.657659ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_611.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_606_resized_.JPEG, Error: 0, Operation Time: 417.411596ms, Latency: 750.44833ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_636.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_626_resized_.JPEG, Error: 0, Operation Time: 494.878811ms, Latency: 765.949736ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_657.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_645_resized_.JPEG, Error: 0, Operation Time: 268.444355ms, Latency: 498.100155ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_677.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_664_resized_.JPEG, Error: 0, Operation Time: 251.235122ms, Latency: 504.229218ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_697.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_690_resized_.JPEG, Error: 0, Operation Time: 368.062003ms, Latency: 501.414028ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_715.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_709_resized_.JPEG, Error: 0, Operation Time: 291.335037ms, Latency: 488.857314ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_735.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_730_resized_.JPEG, Error: 0, Operation Time: 411.893713ms, Latency: 569.089809ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_757.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_750_resized_.JPEG, Error: 0, Operation Time: 229.929982ms, Latency: 441.176824ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_779.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_769_resized_.JPEG, Error: 0, Operation Time: 453.352459ms, Latency: 720.678533ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_797.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_790_resized_.JPEG, Error: 0, Operation Time: 225.368917ms, Latency: 389.573256ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_818.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_810_resized_.JPEG, Error: 0, Operation Time: 627.877481ms, Latency: 759.289799ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_837.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_831_resized_.JPEG, Error: 0, Operation Time: 506.440807ms, Latency: 599.257563ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_861.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_848_resized_.JPEG, Error: 0, Operation Time: 344.449911ms, Latency: 501.454175ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_878.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_869_resized_.JPEG, Error: 0, Operation Time: 404.271427ms, Latency: 758.881851ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_896.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_893_resized_.JPEG, Error: 0, Operation Time: 364.656209ms, Latency: 728.959113ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_913.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_918_resized_.JPEG, Error: 0, Operation Time: 213.719788ms, Latency: 405.423638ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_935.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_944_resized_.JPEG, Error: 0, Operation Time: 181.456027ms, Latency: 364.157106ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_953.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_957_resized_.JPEG, Error: 0, Operation Time: 299.442265ms, Latency: 433.740892ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_974.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_975_resized_.JPEG, Error: 0, Operation Time: 288.06736ms, Latency: 407.26644ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_4.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_10_resized_.JPEG, Error: 0, Operation Time: 124.603802ms, Latency: 358.782767ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_26.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_30_resized_.JPEG, Error: 0, Operation Time: 168.946504ms, Latency: 463.909979ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_40.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_45_resized_.JPEG, Error: 0, Operation Time: 221.964275ms, Latency: 427.552ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_66.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_64_resized_.JPEG, Error: 0, Operation Time: 406.047975ms, Latency: 692.874005ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_86.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_85_resized_.JPEG, Error: 0, Operation Time: 265.881582ms, Latency: 520.995033ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_107.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_105_resized_.JPEG, Error: 0, Operation Time: 245.613101ms, Latency: 560.336127ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_128.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_124_resized_.JPEG, Error: 0, Operation Time: 148.036826ms, Latency: 436.067201ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_144.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_145_resized_.JPEG, Error: 0, Operation Time: 1.084785784s, Latency: 2.110229851s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_160.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_161_resized_.JPEG, Error: 0, Operation Time: 1.147404611s, Latency: 1.688781084s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_175.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_179_resized_.JPEG, Error: 0, Operation Time: 395.829463ms, Latency: 661.122262ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_195.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_198_resized_.JPEG, Error: 0, Operation Time: 112.442607ms, Latency: 306.992076ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_215.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_213_resized_.JPEG, Error: 0, Operation Time: 306.575015ms, Latency: 498.494679ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_237.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_235_resized_.JPEG, Error: 0, Operation Time: 249.472519ms, Latency: 490.76249ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_258.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_255_resized_.JPEG, Error: 0, Operation Time: 306.769674ms, Latency: 509.983038ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_275.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_277_resized_.JPEG, Error: 0, Operation Time: 445.794314ms, Latency: 707.717224ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_293.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_297_resized_.JPEG, Error: 0, Operation Time: 208.429602ms, Latency: 332.602899ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_314.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_318_resized_.JPEG, Error: 0, Operation Time: 417.19798ms, Latency: 582.804918ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_335.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_338_resized_.JPEG, Error: 0, Operation Time: 379.904654ms, Latency: 605.232621ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_355.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_360_resized_.JPEG, Error: 0, Operation Time: 292.346435ms, Latency: 453.721563ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_375.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_382_resized_.JPEG, Error: 0, Operation Time: 372.596259ms, Latency: 603.136238ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_397.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_403_resized_.JPEG, Error: 0, Operation Time: 211.989616ms, Latency: 447.485424ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_414.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_425_resized_.JPEG, Error: 0, Operation Time: 303.675551ms, Latency: 503.762589ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_436.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_444_resized_.JPEG, Error: 0, Operation Time: 224.225397ms, Latency: 421.697268ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_457.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_462_resized_.JPEG, Error: 0, Operation Time: 283.706517ms, Latency: 377.201703ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_479.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_480_resized_.JPEG, Error: 0, Operation Time: 297.82985ms, Latency: 671.723713ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_499.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_498_resized_.JPEG, Error: 0, Operation Time: 243.648172ms, Latency: 380.511813ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_516.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_523_resized_.JPEG, Error: 0, Operation Time: 283.065864ms, Latency: 409.541878ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_543.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_541_resized_.JPEG, Error: 0, Operation Time: 333.88089ms, Latency: 531.23417ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_562.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_560_resized_.JPEG, Error: 0, Operation Time: 276.286056ms, Latency: 546.121052ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_584.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_581_resized_.JPEG, Error: 0, Operation Time: 282.909284ms, Latency: 462.462113ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_602.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_599_resized_.JPEG, Error: 0, Operation Time: 259.008627ms, Latency: 458.389846ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_620.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_611_resized_.JPEG, Error: 0, Operation Time: 509.48934ms, Latency: 816.883217ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_637.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_636_resized_.JPEG, Error: 0, Operation Time: 256.685601ms, Latency: 439.230569ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_659.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_657_resized_.JPEG, Error: 0, Operation Time: 412.064969ms, Latency: 582.320933ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_679.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_677_resized_.JPEG, Error: 0, Operation Time: 349.207056ms, Latency: 556.998825ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_699.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_697_resized_.JPEG, Error: 0, Operation Time: 249.655323ms, Latency: 445.877227ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_718.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_715_resized_.JPEG, Error: 0, Operation Time: 210.831443ms, Latency: 533.715741ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_740.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_735_resized_.JPEG, Error: 0, Operation Time: 269.397496ms, Latency: 442.426348ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_764.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_757_resized_.JPEG, Error: 0, Operation Time: 378.572002ms, Latency: 700.244652ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_784.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_779_resized_.JPEG, Error: 0, Operation Time: 344.575496ms, Latency: 433.267944ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_804.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_797_resized_.JPEG, Error: 0, Operation Time: 403.592841ms, Latency: 927.969586ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_822.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_818_resized_.JPEG, Error: 0, Operation Time: 214.751474ms, Latency: 614.643683ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_847.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_837_resized_.JPEG, Error: 0, Operation Time: 243.046275ms, Latency: 460.940871ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_865.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_861_resized_.JPEG, Error: 0, Operation Time: 272.430238ms, Latency: 483.132798ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_885.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_878_resized_.JPEG, Error: 0, Operation Time: 289.574583ms, Latency: 435.745765ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_905.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_896_resized_.JPEG, Error: 0, Operation Time: 278.129648ms, Latency: 438.641569ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_923.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_913_resized_.JPEG, Error: 0, Operation Time: 423.16532ms, Latency: 689.060787ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_941.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_935_resized_.JPEG, Error: 0, Operation Time: 142.35ms, Latency: 366.523902ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_961.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_953_resized_.JPEG, Error: 0, Operation Time: 267.962685ms, Latency: 432.835634ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_976.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_974_resized_.JPEG, Error: 0, Operation Time: 233.953197ms, Latency: 466.764507ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_16.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_4_resized_.JPEG, Error: 0, Operation Time: 83.848376ms, Latency: 323.004547ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_37.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_26_resized_.JPEG, Error: 0, Operation Time: 158.019063ms, Latency: 498.291099ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_61.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_40_resized_.JPEG, Error: 0, Operation Time: 289.428956ms, Latency: 687.112487ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_83.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_66_resized_.JPEG, Error: 0, Operation Time: 229.251761ms, Latency: 557.714587ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_102.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_86_resized_.JPEG, Error: 0, Operation Time: 188.078137ms, Latency: 431.116791ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_122.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_107_resized_.JPEG, Error: 0, Operation Time: 246.81432ms, Latency: 529.226996ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_140.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_128_resized_.JPEG, Error: 0, Operation Time: 147.083425ms, Latency: 433.744108ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_157.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_144_resized_.JPEG, Error: 0, Operation Time: 1.085054159s, Latency: 1.60203142s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_178.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_160_resized_.JPEG, Error: 0, Operation Time: 1.027067981s, Latency: 1.602084793s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_199.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_175_resized_.JPEG, Error: 0, Operation Time: 920.604941ms, Latency: 1.19454126s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_216.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_195_resized_.JPEG, Error: 0, Operation Time: 238.613411ms, Latency: 418.083924ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_234.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_215_resized_.JPEG, Error: 0, Operation Time: 258.669633ms, Latency: 519.05208ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_254.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_237_resized_.JPEG, Error: 0, Operation Time: 234.752709ms, Latency: 452.810275ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_273.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_258_resized_.JPEG, Error: 0, Operation Time: 241.174485ms, Latency: 425.025339ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_294.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_275_resized_.JPEG, Error: 0, Operation Time: 353.769823ms, Latency: 523.115042ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_310.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_293_resized_.JPEG, Error: 0, Operation Time: 372.011251ms, Latency: 568.77076ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_329.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_314_resized_.JPEG, Error: 0, Operation Time: 227.734506ms, Latency: 458.599147ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_350.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_335_resized_.JPEG, Error: 0, Operation Time: 402.59008ms, Latency: 647.974443ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_373.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_355_resized_.JPEG, Error: 0, Operation Time: 201.731238ms, Latency: 503.130199ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_391.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_375_resized_.JPEG, Error: 0, Operation Time: 147.38129ms, Latency: 323.427232ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_412.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_397_resized_.JPEG, Error: 0, Operation Time: 331.863854ms, Latency: 445.470792ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_431.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_414_resized_.JPEG, Error: 0, Operation Time: 411.635866ms, Latency: 619.328452ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_452.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_436_resized_.JPEG, Error: 0, Operation Time: 276.82446ms, Latency: 522.191897ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_473.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_457_resized_.JPEG, Error: 0, Operation Time: 299.893712ms, Latency: 476.963711ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_493.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_479_resized_.JPEG, Error: 0, Operation Time: 348.202643ms, Latency: 686.037173ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_508.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_499_resized_.JPEG, Error: 0, Operation Time: 162.64811ms, Latency: 334.436579ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_528.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_516_resized_.JPEG, Error: 0, Operation Time: 284.473929ms, Latency: 442.649119ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_547.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_543_resized_.JPEG, Error: 0, Operation Time: 414.029441ms, Latency: 576.26543ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_565.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_562_resized_.JPEG, Error: 0, Operation Time: 279.940736ms, Latency: 541.914347ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_586.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_584_resized_.JPEG, Error: 0, Operation Time: 273.78094ms, Latency: 499.172833ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_604.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_602_resized_.JPEG, Error: 0, Operation Time: 353.11246ms, Latency: 720.822752ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_625.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_620_resized_.JPEG, Error: 0, Operation Time: 234.747417ms, Latency: 482.987489ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_642.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_637_resized_.JPEG, Error: 0, Operation Time: 358.137671ms, Latency: 581.097754ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_662.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_659_resized_.JPEG, Error: 0, Operation Time: 345.725617ms, Latency: 595.601957ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_682.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_679_resized_.JPEG, Error: 0, Operation Time: 223.860415ms, Latency: 393.268924ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_702.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_699_resized_.JPEG, Error: 0, Operation Time: 249.615448ms, Latency: 449.34688ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_723.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_718_resized_.JPEG, Error: 0, Operation Time: 390.473807ms, Latency: 696.148569ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_744.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_740_resized_.JPEG, Error: 0, Operation Time: 276.053801ms, Latency: 388.914749ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_765.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_764_resized_.JPEG, Error: 0, Operation Time: 396.192001ms, Latency: 665.177465ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_785.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_784_resized_.JPEG, Error: 0, Operation Time: 383.465193ms, Latency: 622.940727ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_806.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_804_resized_.JPEG, Error: 0, Operation Time: 551.694313ms, Latency: 763.753488ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_826.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_822_resized_.JPEG, Error: 0, Operation Time: 511.269739ms, Latency: 628.074843ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_845.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_847_resized_.JPEG, Error: 0, Operation Time: 310.808291ms, Latency: 446.981493ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_870.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_865_resized_.JPEG, Error: 0, Operation Time: 330.891582ms, Latency: 425.821642ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_888.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_885_resized_.JPEG, Error: 0, Operation Time: 403.809741ms, Latency: 696.827109ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_906.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_905_resized_.JPEG, Error: 0, Operation Time: 305.379478ms, Latency: 489.54427ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_925.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_923_resized_.JPEG, Error: 0, Operation Time: 173.505763ms, Latency: 334.720625ms
